date,albedo_i1,albedo_i2,albedo_i3,albedo_broadband,product,source
2023-01-21,0.5500276659543452,0.5123430518882035,0.05563639296977283,0.3586295198760205,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-22,0.5562397096808984,0.5040697420798519,0.058257469795040415,0.36427834455391633,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-23,0.5589301009979782,0.5165677959846772,0.057388161001910576,0.36615491871934164,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-24,0.562519840118617,0.5127699373951639,0.0589356799365074,0.36786600979277645,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-25,0.5662377273451361,0.5144673021280797,0.05026872608495638,0.3659777931519151,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-26,0.5232563984598595,0.48262939269611027,0.0534229687793134,0.3401544188478139,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-27,0.5595742635273189,0.5046078146074348,0.03942884657480157,0.35765065413467917,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-28,0.5513454594433935,0.4974624477387637,0.03902087817211053,0.35241547175085763,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-29,0.5773061634360586,0.5162630822165196,0.041702197220324595,0.3702572848066786,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-30,0.5643762929184423,0.5073707444248056,0.04686807745971747,0.3647917873680784,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-01-31,0.5595439994256032,0.5029296509486815,0.04721635122984311,0.3618608921200317,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-01,0.48010438824334534,0.4175758715694761,0.08338231144250866,0.32587824832782564,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-02,0.47416642148211485,0.4129130872131287,0.09082146210388312,0.32496828575513087,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-03,0.47470635001620937,0.41344347495030304,0.09150203136741068,0.32553366257311134,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-04,0.47630421628568326,0.41505623531504254,0.093140422935802,0.32715560934062027,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-05,0.47788653638907563,0.41851138322402326,0.08967234710479928,0.327601329051733,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-06,0.48353853014827014,0.4320563386386867,0.10844890202026455,0.33985615022850957,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-07,0.49161048324779244,0.4490423619483141,0.1046714589837666,0.3435282964805216,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-08,0.49732571137327614,0.45529179369368195,0.11022055958252348,0.34995042784397984,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-09,0.5136873663757908,0.47273859017151426,0.11733893430776504,0.36378026859909945,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-10,0.5058720025220366,0.46507677325623586,0.11948147677571969,0.3592527687960569,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-11,0.4982999780377964,0.4612834536982163,0.11782335190263563,0.3537476340619536,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-12,0.49222162157543287,0.452414779299186,0.11615774183507521,0.34805378181465857,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-13,0.49353208094271944,0.45409500136278474,0.11626981274046562,0.34939371281116005,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-14,0.4734475605506428,0.43648057256879663,0.12508076837161483,0.3428119578794246,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-15,0.4344307512028846,0.39464136752754025,0.12813429091462195,0.31831626166541355,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-16,0.4287691169362454,0.3979741913185723,0.13698909127186595,0.3208434902012699,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-17,0.4409372493444167,0.42552890076484134,0.12366104541767887,0.3243445994446981,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-18,0.5063522080732348,0.47007726438449754,0.09606629334398577,0.35052102180860734,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-19,0.5055826807598139,0.4705487197134005,0.09907534583467328,0.35119124700150867,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-20,0.5152607953022402,0.47539155808789085,0.09543473933280561,0.3553209387958445,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-21,0.5102603458930166,0.458418846862223,0.09159812656488037,0.34819096778288106,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-22,0.49515590237347995,0.4503404478597817,0.08835034363426529,0.33911309105015625,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-23,0.4845224466873516,0.4343181460277685,0.09277233933146127,0.3339134124305573,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-24,0.4879848800250235,0.43890553765454987,0.09014409702803568,0.3348802274323331,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-25,0.48775775854529596,0.4360776840053212,0.0907522929236523,0.33287179268501055,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-26,0.47388031269789405,0.41133220652037616,0.07537789965365939,0.31339390133201384,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-27,0.49065620601880977,0.4307176919242064,0.08239208322189535,0.3276278084576513,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-02-28,0.49673423404442085,0.4330354980766616,0.08611639925851979,0.3322802761834003,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-01,0.490732534515536,0.4291362875415749,0.08137030725346524,0.32993148184493565,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-02,0.4811753342685623,0.41953477121867305,0.07963305131524866,0.3228410976977999,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-03,0.4999928867215923,0.44072624280855227,0.08115197413382431,0.33505108931077726,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-04,0.5061385273075237,0.44464615500895205,0.08125623866135515,0.3386567400871228,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-05,0.5155217086165785,0.45316753050755326,0.09698542112904009,0.3490688590574324,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-06,0.547770844487874,0.48794754775684246,0.08709239244202471,0.36494134883411045,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-07,0.5623487954291156,0.48962847212369026,0.07923566676671126,0.37135664868216517,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-08,0.5433753081081409,0.47512278669825864,0.07585026662824967,0.35833842274028443,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-09,0.5530408646017755,0.4820794058392764,0.07592961765985574,0.3636898391294965,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-10,0.5510292329867182,0.47973456968180267,0.07476606907642923,0.36178638877498687,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-11,0.547263951307562,0.47381152321355613,0.0674599849407354,0.357938499981587,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-12,0.5372609500187823,0.46537097327981614,0.0663941870190461,0.35087950740269575,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-13,0.5462022563270162,0.4725617028521703,0.0626949041407001,0.35509692861073766,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-14,0.530730667494386,0.4540179808094084,0.06327573261027267,0.34554404854014464,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-15,0.5149850697559498,0.4361173121563674,0.050117395735700385,0.33161359599410223,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-16,0.5181667781265723,0.43941594630886865,0.0494581627582119,0.33364527030995356,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-17,0.5129734684004458,0.43582719950594334,0.04556320136595588,0.32934269642069003,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-18,0.5086302697641807,0.43297097495831083,0.046640281975023186,0.3273701014128264,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-19,0.5007170200015935,0.42606767465934375,0.04395543950924276,0.32146327690586246,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-20,0.49909798281957535,0.42464701820256895,0.04412139587025472,0.3205286342463046,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-21,0.4831207020643454,0.41227045515883154,0.04279023292299575,0.31050837351881294,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-22,0.46566598197707504,0.40314966983972433,0.03560895992021696,0.2965965055643265,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-23,0.4311316635708861,0.3838003243975333,0.037808670268513776,0.27667416865462374,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-24,0.45208377900762814,0.37984781332323025,0.041290762536282576,0.2896749395632636,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-25,0.4317967105997901,0.36524712335994364,0.045932417033684475,0.27954484605537544,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-26,0.4258065304202409,0.35925350598538686,0.04677002399466085,0.2755739445135567,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-27,0.42206050223283464,0.35822047455575246,0.050870674787345346,0.2741544797128061,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-28,0.42212197972782006,0.3563872141290772,0.04696591190853174,0.27287545977568123,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-29,0.38475746259140337,0.32316774713724844,0.04629902345826601,0.24914632221994185,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-30,0.37905442728960587,0.31687585763948267,0.0428208514155538,0.24326280696578603,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-03-31,0.39757311394758554,0.3338980859485675,0.05312742303989395,0.25934566101565953,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-01,0.3767566768687194,0.3163758278368018,0.05871877899553172,0.2479919841198554,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-02,0.3754737324841291,0.3165217916956379,0.06197141807307591,0.24882054676001947,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-03,0.38338969585731464,0.32581793878467796,0.06457031460489858,0.2560853953547818,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-04,0.37556371625594565,0.3172119549400012,0.06612479649658594,0.24974685578637149,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-05,0.39344560702125747,0.3334011744197327,0.057170947904103125,0.25775425623390746,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-06,0.3818652354433678,0.3223345059521712,0.06275764001807814,0.2527079070687989,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-07,0.3823291229302566,0.3221246463586723,0.06270066513262763,0.25273367678031233,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-08,0.38629035683408214,0.32509587039061694,0.0629313986716118,0.2551485923419659,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-09,0.3544834231333429,0.29909069272249234,0.0714378038770078,0.23853808093133783,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-10,0.36699411939662546,0.3042579641522597,0.06874649455382104,0.2427436772464133,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-11,0.3753472122874508,0.31334573336898763,0.07164971036354555,0.24820591891924956,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-12,0.3772784772889009,0.31973087070758155,0.06531255524013327,0.2498051218425644,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-13,0.37656058870244996,0.3189637426122876,0.0734798780068174,0.24883321276577372,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-14,0.3405138520328841,0.31306530817390993,0.15968534761380881,0.2599818469921273,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-15,0.3202308608557241,0.2834016837427574,0.12946498564372266,0.2295748710052833,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-16,0.31259265399269726,0.28339214799792434,0.12724763112549028,0.2272210526817054,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-17,0.31884982238130155,0.281878695404987,0.12832816047917156,0.22836650492314636,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-18,0.3989003759190328,0.3630342880432564,0.10777059431550805,0.2725865660148868,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-19,0.38242643897626233,0.3389461055947326,0.10055171849233793,0.2563264413515149,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-20,0.4234665364047166,0.3730036593506995,0.08916664700659913,0.2792705694861488,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-21,0.4311666872252601,0.37337338865617753,0.10578804756750908,0.28504515160067545,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-22,0.42535805921272685,0.3756451620397608,0.14411718426343068,0.29605159672757536,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-23,0.41224938769002406,0.360516483897362,0.14269854155825326,0.28730298437949076,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-24,0.4236697762231194,0.37081785693821273,0.14614530700878142,0.29504393226894193,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-25,0.3979927442248102,0.3507456015462412,0.12379997590208938,0.27187344911400707,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-26,0.3936257244783565,0.3513686859473468,0.11857909825882207,0.26955828466583154,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-27,0.3855066350266086,0.34512493506703146,0.11655622596632478,0.26535758494387296,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-28,0.3888586788475298,0.348801672477087,0.11814644614193084,0.26605095030141157,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-29,0.38751558139120623,0.35164673295467713,0.11752300828077512,0.2650123616477857,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-04-30,0.37737671589044286,0.3395502740702238,0.12091423171476652,0.25781727281229116,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-02,0.3950477790292918,0.3460549579870207,0.11528798105884817,0.2635166327563564,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-03,0.3982871959572559,0.3551693413794907,0.10640080161699353,0.2667589242757275,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-04,0.4053610492465638,0.3562351508421211,0.10616044562237101,0.27075587425653336,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-05,0.4114247843227629,0.36071858392985634,0.10678768224551864,0.2744181454572544,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-06,0.4083595685802857,0.3391536430754955,0.1187078968587516,0.27728523596197985,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-07,0.36556286966497664,0.3047930627089873,0.11174079659372821,0.25056384953422006,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-08,0.3704773284033994,0.31519465957346327,0.11041242655138166,0.25597484999835424,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-09,0.367888179713671,0.31243110613593167,0.11149227346786335,0.2526439817837508,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-10,0.3493500261770995,0.2887448911295867,0.11226017625806224,0.24229022329044592,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-11,0.30814594830770203,0.26753901551998294,0.12795486588537783,0.23221141565931802,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-12,0.3412989946113092,0.2880342512139742,0.15132504134681402,0.24758981264527483,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-13,0.3613264425349985,0.3127398659598071,0.16656907082551303,0.25956957729017754,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-14,0.36798744015677604,0.3176871159477025,0.17064433940984403,0.270766872829192,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-15,0.36767602203443106,0.30171933409754675,0.15252029863231753,0.26442417107555893,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-16,0.3698553334868067,0.29861964912734024,0.1373651604713999,0.256204118012017,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-17,0.3668106414476632,0.3073633827402998,0.13371729567965396,0.2548494409799908,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-18,0.3993140537684715,0.3505813284395694,0.1249024816078228,0.2703587362163734,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-19,0.42343517691248866,0.3576785127359987,0.09394529015435077,0.2672532838324731,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-20,0.40912512749305624,0.3399530621192912,0.09684217165448103,0.2621749984736376,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-21,0.4360063612867391,0.36045849938454855,0.08999290984116741,0.2773707837609542,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-22,0.4380033205054731,0.34807512773024163,0.09369955442642035,0.2757330081064016,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-23,0.474683052149467,0.3797023565996168,0.10420072232493024,0.30111228717224703,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-24,0.45968397329359567,0.3636089380271453,0.10279329627162162,0.28741602341495937,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-25,0.4541569428436879,0.35455872441703196,0.10628421157000373,0.28352894468068734,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-26,0.46204635737909927,0.3717143896085149,0.10307578664468549,0.28733388220843625,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-27,0.4460818980306669,0.3775113962080164,0.0990579552870278,0.28563058619577963,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-28,0.4489011038395314,0.37207873831941657,0.08630301531855339,0.28539957894810125,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-29,0.4371196830795738,0.3592856582004788,0.08803853142548285,0.2794635458732253,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-30,,,,,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-05-31,0.44076972581939694,0.3685116074722335,0.08446392388429382,0.2789456356158469,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-01,0.4551735299126775,0.3877014468708159,0.08729825313481378,0.29139816008867997,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-02,0.45632434365854896,0.3890703940850089,0.08799725074301838,0.2927047261035322,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-03,0.4530482020201751,0.37969580635534067,0.08798986254648777,0.2895726403466021,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-04,0.42612110945377757,0.3536597004922069,0.10474284017519632,0.28553193534632526,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-05,0.4166357491043129,0.34086137071629274,0.11364925087284715,0.28476852743818065,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-06,0.40766530003125545,0.3510082019660235,0.11427737936464928,0.28241538671611,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-07,0.4215139812357047,0.35614037901899936,0.14167847576736295,0.30264171011398455,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-08,0.3931423968741824,0.34713479227075245,0.13815391993319986,0.28195247331770096,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-09,0.40743124552638055,0.35527069818576534,0.1302673911096515,0.28581600304600807,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-10,0.40105682041458884,0.3399498227908858,0.12700029384815287,0.28322754669567896,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-11,0.41738483332808113,0.3393210726193213,0.12536184068724696,0.28906812997345543,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-12,0.37477511566490357,0.3150645834595246,0.10677441505249802,0.2664991215602636,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-13,0.3687112712156322,0.3105331429794678,0.10984167941411191,0.26319551759805143,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-14,0.3649518234632214,0.32039838029099466,0.11389754054208552,0.25629369400985225,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-15,0.4249863027034073,0.3781251111198256,0.10064919291953867,0.27974523031592485,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-16,0.42070469518920595,0.37612134427775396,0.09883014820463813,0.27718386221543045,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-17,0.4191164610077915,0.3794901377870293,0.09208924347290551,0.2755230255728108,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-18,0.4192778593672712,0.3736510502930359,0.0983482798541342,0.27547949865231797,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-19,0.4197743332747449,0.3739421797462364,0.0982608160584657,0.27574225309299477,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-20,0.468331831536522,0.39797262789138027,0.12107024902187047,0.31904040426354074,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-21,0.4952770935809661,0.3817738924334005,0.1355528139913831,0.32954448789078816,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-22,0.4951761963789149,0.3817153827991455,0.135406563254288,0.3294853360880578,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-23,0.5168914893277994,0.3903709675103947,0.13768289105480244,0.3375104687660207,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-24,0.517651123412943,0.3919392245837809,0.13928077933412547,0.33844472220492006,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-25,0.5252775648871667,0.3947176100207535,0.12077998235891363,0.3413916726169032,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-26,0.5076134839977761,0.3697837464001365,0.1178275685634728,0.31939422345970875,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-27,0.49754374440267296,0.35471527671916775,0.08288006180354808,0.31719212070784514,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-28,0.4924312648105368,0.3543184320208999,0.11819371858846002,0.31698664545106914,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-29,0.49217650085598313,0.35400576657032573,0.11794431608481394,0.31674773653659677,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-06-30,0.49127957110643666,0.356869131359506,0.11853464403654584,0.31805509084389194,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-01,0.1694296864375422,0.119544202077634,0.05366942546150957,0.13348115585785877,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-02,0.42870560495563137,0.40975095694964997,0.16090901890390116,0.3321963474764597,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-03,,,,,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-04,0.40796486683233735,0.38570289064837965,0.14262707737716102,0.30598722780892207,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-05,0.35361815311379585,0.33426381443421965,0.11898820605269168,0.2667341589953721,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-06,0.3334685447678479,0.29222782945450027,0.08198063129601502,0.24104838306676998,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-07,0.3312822619682286,0.2903175076726886,0.08029063612050541,0.23888206988388302,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-08,0.35806259768689946,0.3136592738202973,0.08758648606786903,0.25126432989798236,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-09,0.34612774445985545,0.3041740077881153,0.08078782396042819,0.2435149955727197,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-10,0.34263759138596556,0.2966569624572275,0.08538710297498077,0.23972390384391162,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-11,0.33994453870921837,0.2956239907953134,0.08462982199236999,0.23740099349878108,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-12,0.3985681221824194,0.3449882372702382,0.09877589896957785,0.2802105597605955,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-13,0.3696124495640047,0.3287645537619062,0.08729546437688401,0.2621726512222383,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-14,0.36671259179601107,0.3246667176734831,0.0930792541555366,0.2589469095622363,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-15,0.4070515832818121,0.34218040598569127,0.13709142998800278,0.2741785834513663,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-16,0.39545840067384674,0.3315009388752289,0.13562921094848945,0.2654165434849787,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-17,0.39944423935148254,0.33577539274623774,0.1319958779471013,0.2691490950944366,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-18,0.4103997581357589,0.3486946077492069,0.12678008323476309,0.27802558199592925,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-19,0.41032599108948664,0.34129131286740105,0.131801906437145,0.2761568794047748,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-20,0.3995243451312334,0.3328934291499945,0.12641862229486228,0.2712033404754474,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-21,0.46669283874709416,0.3818466407318805,0.12824501316335724,0.30683582457102576,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-22,0.43932052668282723,0.3761482119991105,0.13680185981750226,0.3011933640776008,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-23,0.4304143897497252,0.36410517162240896,0.11263209740985711,0.28765442274175773,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2023-07-24,0.4352387594791835,0.3849147682840357,0.1181402136957773,0.2976986557625173,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
