"sensor","year","month","mean_albedo","n_obs","sd_albedo","date","mean_temp","total_precip","total_snowfall","mean_radiation","total_pdd","n_days","season_sin","season_cos","day_of_year","time_trend","temp_anomaly","precip_anomaly","snow_anomaly","rad_anomaly","temp_lag1","precip_lag1","snow_lag1","rad_lag1","temp_cum3","precip_cum3","snow_cum3","rad_cum3"
"VIIRS",2019,12,0.428576314156741,31,0.016455394300375,2019-12-01,1.10191066062911,1101.68525173786,358.714679788003,3803.02417755166,36.4695405610854,31,-2.44929359829471e-16,1,335,7.9151266255989,1.05105528116364,-165.336151308501,-132.558791318597,1761.66370989203,-0.687573221951572,1245.01178447976,586.731902706473,4111.37305933898,-0.0984107576397083,3564.49599293134,1555.25836425326,3466.02998747844
"VIIRS",2020,1,0.40564839606179,31,0.0135941903186867,2020-01-01,2.28064313703134,1016.183379533,66.8403093481702,3606.25606127054,70.8000340917368,31,0.5,0.866025403784439,1,8,2.22978775756587,-250.838023513358,-424.433161758429,1564.89559361091,1.10191066062911,1101.68525173786,358.714679788003,3803.02417755166,0.898326858569627,3362.88041575062,1012.28689184265,3840.21776605373
"VIIRS",2020,2,0.350012345771504,29,0.014800073708576,2020-02-01,2.53432651645203,1357.31083215833,27.1295829937918,2689.88247667321,73.4954689771088,29,0.866025403784439,0.5,32,8.0848733744011,2.48347113698655,90.2894291119737,-464.143888112808,648.52200901358,2.28064313703134,1016.183379533,66.8403093481702,3606.25606127054,1.97229343803749,3475.17946342919,452.684572129964,3366.3875718318
"VIIRS",2020,3,0.334931617439757,31,0.055166670519994,2020-03-01,2.77219085317279,1027.29852109076,94.4664266129117,1382.69754094206,87.0900920590325,31,1,6.12323399573677e-17,61,8.16427104722793,2.72133547370731,-239.722881955602,-396.807044493688,-658.662926717569,2.53432651645203,1357.31083215833,27.1295829937918,2689.88247667321,2.52905350221872,3400.79273278209,188.436318954873,2559.61202629527
"VIIRS",2020,4,0.313800317547189,30,0.044730255441141,2020-04-01,1.19065236635109,1713.95046743501,378.753081063372,1012.16622949563,49.4308500341628,30,0.866025403784439,-0.5,92,8.24914442162902,1.13979698688562,446.929064388655,-112.520390043228,-1029.19423816399,2.77219085317279,1027.29852109076,94.4664266129117,1382.69754094206,2.1657232453253,4098.5598206841,500.349090670075,1694.91541570363
"VIIRS",2020,5,0.337284177895919,31,0.0329415012055343,2020-05-01,0.230181996909081,1440.06340209249,481.479299457377,619.320570250125,27.4988506597915,31,0.5,-0.866025403784439,122,8.33127994524298,0.179326617443607,173.041999046129,-9.79417164922302,-1422.0398974095,1.19065236635109,1713.95046743501,378.753081063372,1012.16622949563,1.39767507214432,4181.31239061825,954.698807133659,1004.72811356261
"VIIRS",2020,6,0.311815171144436,30,0.0565694024451356,2020-06-01,-1.66524559775316,1222.40597547074,841.084072409422,417.485407185785,5.52498283998856,30,1.22464679914735e-16,-1,153,8.41615331964408,-1.71610097721863,-44.6154275756144,349.810601302823,-1623.87506047384,0.230181996909081,1440.06340209249,481.479299457377,619.320570250125,-0.08147041149766,4376.41984499824,1701.31645293017,682.990735643848
"VIIRS",2020,7,0.30987213793249,31,0.0306385861098617,2020-07-01,-2.05715320195791,1621.82407427191,1218.040357869,546.062128741659,6.56341966302117,31,-0.5,-0.866025403784439,183,8.49828884325804,-2.10800858142339,354.802671225553,726.766886762399,-1495.29833891797,-1.66524559775316,1222.40597547074,841.084072409422,417.485407185785,-1.16407226760066,4284.29345183514,2540.6037297358,527.62270205919
"VIIRS",2020,8,0.368437452084595,31,0.0323243252650566,2020-08-01,-2.12308210310066,1340.8114083494,932.223301517296,1081.04957665826,0.533698867442748,31,-0.866025403784438,-0.5,214,8.58316221765914,-2.17393748256614,73.7900053030405,440.949830410697,-960.310891001368,-2.05715320195791,1621.82407427191,1218.040357869,546.062128741659,-1.94849363427058,4185.04145809205,2991.34773179572,681.532370861901
"VIIRS",2020,9,0.40579163050572,30,0.0227493742838952,2020-09-01,-2.44635048078367,1141.34869089945,715.571117662806,1735.87620017886,0.89838582086113,30,-1,-1.83697019872103e-16,245,8.66803559206023,-2.49720586024915,-125.672712146903,224.297646556206,-305.484267480771,-2.12308210310066,1340.8114083494,932.223301517296,1081.04957665826,-2.20886192861408,4103.98417352076,2865.8347770491,1120.99596852626
